N,P,K,TEMPERATURE,RAINFALL,CROP,SOIL TYPE,REGION,WATER REQUIREMENT
56,59,55,37.03551903,188.5181422,SUGARCANE,DRY,DESERT,14.6
39,64,53,23.0124018,208.3357976,SUGARCANE,DRY,DESERT,5.6
18,30,29,26.7627493,224.5903664,SUGARCANE,DRY,SEMI ARID,9.6
37,23,28,25.61294367,224.3206759,SUGARCANE,DRY,SEMI ARID,11
13,28,33,28.130115,151.0761899,SUGARCANE,DRY,SEMI ARID,10.6
2,21,35,25.02887163,179.8248944,SUGARCANE,DRY,SEMI ARID,1.6
10,18,35,27.79797651,181.6942283,SUGARCANE,DRY,SEMI ARID,10.7
7,11,32,29.25902906,184.7624496,SUGARCANE,DRY,SEMI ARID,12.2
39,5,31,27.10134661,150.9502632,SUGARCANE,DRY,SEMI ARID,11.7
34,6,27,25.84726298,147.8888994,SUGARCANE,DRY,SEMI ARID,2.7
31,30,29,26.58580443,178.8116076,SUGARCANE,DRY,SEMI ARID,11.6
25,7,35,28.38503882,189.6711349,SUGARCANE,DRY,SEMI ARID,13.1
16,18,26,28.43647052,145.5414413,SUGARCANE,DRY,SEMI ARID,12.6
26,10,33,28.27298134,198.8234862,SUGARCANE,DRY,SEMI ARID,3.6
27,8,32,27.00648436,144.3331315,SUGARCANE,DRY,SEMI ARID,12.5
37,18,30,27.63551259,157.9171537,SUGARCANE,DRY,SEMI ARID,14
19,15,34,26.29644905,215.9195049,SUGARCANE,DRY,SEMI ARID,13.5
0,19,33,27.1326009,204.7206567,SUGARCANE,DRY,SEMI ARID,4.5
31,20,26,25.56567803,199.7936345,SUGARCANE,DRY,SEMI HUMID,8.4
9,17,32,25.94951662,172.0540491,SUGARCANE,DRY,SEMI HUMID,9.9
22,11,29,28.03380598,218.0055713,SUGARCANE,DRY,SEMI HUMID,9.4
31,6,26,29.12859129,157.2388553,SUGARCANE,DRY,SEMI HUMID,0.4
34,6,30,27.0828252,171.7575545,SUGARCANE,DRY,SEMI HUMID,9.5
24,6,32,28.11321494,172.4813641,SUGARCANE,DRY,SEMI HUMID,11
1,8,26,27.5136304,156.6732553,SUGARCANE,DRY,SEMI HUMID,10.5
31,13,33,27.63834933,205.5463111,SUGARCANE,DRY,SEMI HUMID,1.5
10,9,28,29.01256899,150.0500312,SUGARCANE,DRY,SEMI HUMID,10.4
36,27,26,26.58413917,171.6262299,SUGARCANE,DRY,SEMI HUMID,11.9
38,24,33,28.28905147,142.9403233,SUGARCANE,DRY,SEMI HUMID,11.4
11,6,25,28.69164799,178.9635457,SUGARCANE,DRY,SEMI HUMID,2.4
16,14,30,29.70931288,209.8453993,SUGARCANE,DRY,SEMI HUMID,11.35
33,14,35,27.14865285,149.2433497,SUGARCANE,DRY,SEMI HUMID,12.85
16,6,29,29.28725038,132.1491176,SUGARCANE,DRY,SEMI HUMID,12.35
32,11,31,25.06871967,134.8419069,SUGARCANE,DRY,SEMI HUMID,3.3
38,14,30,26.92449525,194.9022136,SUGARCANE,DRY,HUMID,6.9
8,6,33,28.27804288,171.9457959,SUGARCANE,DRY,HUMID,8.4
23,6,33,29.18032562,204.9603677,SUGARCANE,DRY,HUMID,7.9
29,25,35,28.3575072,160.7306991,SUGARCANE,DRY,HUMID,0.5
24,14,33,29.38072512,218.5241851,SUGARCANE,DRY,HUMID,7.82
32,12,30,25.39241091,218.080385,SUGARCANE,DRY,HUMID,9.32
30,25,31,26.31270635,208.1181381,SUGARCANE,DRY,HUMID,8.82
14,21,35,29.52501367,194.3100272,SUGARCANE,DRY,HUMID,0.8
27,22,29,28.83214859,145.4172387,SUGARCANE,DRY,HUMID,8.85
40,5,29,28.48444906,160.389421,SUGARCANE,DRY,HUMID,10.35
17,11,32,28.74013335,156.7650823,SUGARCANE,DRY,HUMID,9.85
30,30,35,25.00872392,165.8092179,SUGARCANE,DRY,HUMID,0.85
28,10,30,29.8690834,192.7678575,SUGARCANE,DRY,HUMID,9.7
39,7,29,27.54273211,150.2012138,SUGARCANE,DRY,HUMID,11.2
32,20,35,26.52166434,144.6261698,SUGARCANE,DRY,HUMID,10.7
7,15,32,25.03512351,174.796583,SUGARCANE,DRY,HUMID,1.7
29,17,29,29.20394909,211.2506267,SUGARCANE,HUMID,DESERT,8.06
34,15,34,27.05826457,224.7006953,SUGARCANE,HUMID,DESERT,9.56
14,23,25,26.18552389,135.4186222,SUGARCANE,HUMID,DESERT,9
18,19,29,27.59376845,162.8432736,SUGARCANE,HUMID,DESERT,0.1
7,21,35,25.76011662,131.2451414,SUGARCANE,HUMID,DESERT,9.1
24,27,34,28.87862994,145.0583117,SUGARCANE,HUMID,DESERT,10.6
39,29,29,26.50908611,199.8778403,SUGARCANE,HUMID,DESERT,10.1
29,8,28,26.87037587,214.4128874,SUGARCANE,HUMID,DESERT,1.1
10,24,27,27.57283516,145.9298935,SUGARCANE,HUMID,DESERT,10.25
0,29,32,28.05912437,171.6516396,SUGARCANE,HUMID,DESERT,11.75
32,11,31,29.51611558,131.2116167,SUGARCANE,HUMID,DESERT,11.25
37,10,32,28.96318258,222.803013,SUGARCANE,HUMID,DESERT,2.25
20,29,27,25.09897688,157.7592626,SUGARCANE,HUMID,DESERT,11.1
31,29,35,27.1872282,141.3220576,SUGARCANE,HUMID,DESERT,12.6
17,30,27,29.03065024,205.5720367,SUGARCANE,HUMID,DESERT,12.1
1,12,30,27.754298,131.0900076,SUGARCANE,HUMID,DESERT,3.1
6,13,29,27.31155708,201.8258633,SUGARCANE,HUMID,SEMI ARID,7.15
15,28,32,28.84270971,224.4016682,SUGARCANE,HUMID,SEMI ARID,8.65
27,24,29,26.61423461,191.006688,SUGARCANE,HUMID,SEMI ARID,8.15
3,23,30,29.70143197,215.1968037,SUGARCANE,HUMID,SEMI ARID,0.8
8,26,26,25.54759871,212.867626,SUGARCANE,HUMID,SEMI ARID,8.1
20,28,26,26.37978453,167.0470997,SUGARCANE,HUMID,SEMI ARID,9.6
26,18,27,27.45907759,142.1430003,SUGARCANE,HUMID,SEMI ARID,9.1
1,6,35,27.02269204,147.1682459,SUGARCANE,HUMID,SEMI ARID,0.1
27,30,31,28.98545306,148.8398374,SUGARCANE,HUMID,SEMI ARID,9.2
23,7,34,26.1055118,134.1279669,SUGARCANE,HUMID,SEMI ARID,10.7
0,26,31,25.0707247,192.9036306,SUGARCANE,HUMID,SEMI ARID,10.2
38,6,25,25.54963273,191.2996157,SUGARCANE,HUMID,SEMI ARID,1.2
25,12,26,28.56973521,134.8370348,SUGARCANE,HUMID,SEMI ARID,10.1
40,5,32,26.07010807,143.533473,SUGARCANE,HUMID,SEMI ARID,11.6
0,19,31,25.51791333,178.7297725,SUGARCANE,HUMID,SEMI ARID,11.1
26,9,32,25.9490364,144.1571109,SUGARCANE,HUMID,SEMI ARID,2.1
35,30,34,28.2974764,182.4482352,SUGARCANE,HUMID,SEMI HUMID,5.88
19,30,30,29.56549169,224.8315729,SUGARCANE,HUMID,SEMI HUMID,7.38
31,13,33,29.69952329,148.3003692,SUGARCANE,HUMID,SEMI HUMID,6.88
17,29,26,26.14162144,195.4115025,SUGARCANE,HUMID,SEMI HUMID,0.3
2,30,30,26.00175125,209.540094,SUGARCANE,HUMID,SEMI HUMID,6.8
30,13,25,27.15116142,164.9182225,SUGARCANE,HUMID,SEMI HUMID,8.6
8,15,33,28.97318719,213.9011021,SUGARCANE,HUMID,SEMI HUMID,7.8
18,12,35,26.13958446,131.3387935,SUGARCANE,HUMID,SEMI HUMID,0.6
8,28,30,25.51618488,135.1272491,SUGARCANE,HUMID,SEMI HUMID,7.9
40,22,29,27.55821802,174.6256481,SUGARCANE,HUMID,SEMI HUMID,9.4
27,10,33,27.81132822,154.0621221,SUGARCANE,HUMID,SEMI HUMID,8.9
21,20,31,25.60033702,165.8248732,SUGARCANE,HUMID,SEMI HUMID,0.8
3,9,35,26.91641934,225.6323656,SUGARCANE,HUMID,SEMI HUMID,8.7
22,16,27,29.1797902,188.9252083,SUGARCANE,HUMID,SEMI HUMID,10.5
27,8,30,26.44600063,221.2258168,SUGARCANE,HUMID,SEMI HUMID,9.7
22,8,33,28.43572863,203.9283708,SUGARCANE,HUMID,SEMI HUMID,0.7
28,27,32,28.94099669,191.7723087,SUGARCANE,HUMID,HUMID,4.34
23,21,26,26.45488737,149.2220255,SUGARCANE,HUMID,HUMID,5.84
37,5,34,25.79490531,152.4238712,SUGARCANE,HUMID,HUMID,5.34
19,26,29,26.93141945,166.5712879,SUGARCANE,HUMID,HUMID,0.2
133,47,24,24.40228894,90.8022356,SUGARCANE,HUMID,HUMID,5.3
136,36,20,23.09595631,71.29581071,SUGARCANE,HUMID,HUMID,6.8
104,47,18,23.9656349,90.75616738,SUGARCANE,HUMID,HUMID,6.3
133,47,23,24.88738107,89.76050416,SUGARCANE,HUMID,HUMID,0.3
126,38,23,25.36243778,88.43618918,SUGARCANE,HUMID,HUMID,6.35
126,50,19,24.69457084,78.58494391,SUGARCANE,HUMID,HUMID,7.85
113,41,20,25.0017188,96.32600992,SUGARCANE,HUMID,HUMID,7.35
121,45,22,22.45942937,64.23026638,SUGARCANE,HUMID,HUMID,0.5
121,47,16,23.60564038,72.49800885,SUGARCANE,HUMID,HUMID,7.32
129,60,22,24.58453146,71.94608134,SUGARCANE,HUMID,HUMID,8.82
107,45,25,23.0865933,71.84080724,SUGARCANE,HUMID,HUMID,8.32
122,59,18,23.5000992,79.81328183,SUGARCANE,HUMID,HUMID,0.8
140,38,15,24.1472953,69.91563467,SUGARCANE,WET,DESERT,6.2
102,49,21,24.69315538,89.799462,SUGARCANE,WET,DESERT,7.7
111,40,25,24.484692,90.94342484,SUGARCANE,WET,DESERT,7.2
131,35,18,24.49112609,64.02949379,SUGARCANE,WET,DESERT,0.5
135,43,16,23.47986888,86.76287924,SUGARCANE,WET,DESERT,7.2
100,46,18,24.18586246,69.08056728,SUGARCANE,WET,DESERT,8.7
123,39,24,25.00755095,86.06411872,SUGARCANE,WET,DESERT,8.2
117,56,15,25.99237426,89.1188212,SUGARCANE,WET,DESERT,0.8
121,36,24,23.66457347,99.36898373,SUGARCANE,WET,DESERT,8.3
101,58,18,25.66891439,78.59595817,SUGARCANE,WET,DESERT,9.8
107,42,24,22.04612876,86.00758678,SUGARCANE,WET,DESERT,9.3
100,41,22,22.4204752,93.46595573,SUGARCANE,WET,DESERT,0.3
125,39,21,25.03149561,95.0191318,SUGARCANE,WET,DESERT,9.4
105,60,23,23.53371386,87.54004943,SUGARCANE,WET,DESERT,10.9
102,46,19,22.77076388,81.49543437,SUGARCANE,WET,DESERT,10.4
131,49,22,25.49848236,67.05961949,SUGARCANE,WET,DESERT,1.4
139,35,15,25.248679,86.55517751,SUGARCANE,WET,SEMI ARID,5.3
108,36,19,22.78249615,64.61444234,SUGARCANE,WET,SEMI ARID,6.8
118,45,23,23.37044424,71.67870701,SUGARCANE,WET,SEMI ARID,6.3
107,51,22,24.86560781,79.56866268,SUGARCANE,WET,SEMI ARID,0.3
125,60,17,24.14386157,80.36146974,SUGARCANE,WET,SEMI ARID,6.25
113,37,20,25.03300222,97.10087029,SUGARCANE,WET,SEMI ARID,7.75
131,52,16,23.65724079,88.54479121,SUGARCANE,WET,SEMI ARID,7.25
115,48,16,25.54359718,88.94245493,SUGARCANE,WET,SEMI ARID,0.5
113,38,25,22.00085141,90.42224164,SUGARCANE,WET,SEMI ARID,7.35
111,41,18,23.64328417,80.96157332,SUGARCANE,WET,SEMI ARID,8.85
111,53,19,23.96436009,84.63148859,SUGARCANE,WET,SEMI ARID,8.35
122,48,16,24.65425757,61.82980133,SUGARCANE,WET,SEMI ARID,0.8
108,46,17,24.3017998,65.0247867,SUGARCANE,WET,SEMI ARID,8.34
132,41,22,24.29144926,90.41694635,SUGARCANE,WET,SEMI ARID,9.84
103,42,17,24.29470232,81.05902285,SUGARCANE,WET,SEMI ARID,9.34
133,50,25,25.72180042,99.93100821,SUGARCANE,WET,SEMI ARID,0.34
127,37,18,24.87663664,91.9223468,SUGARCANE,WET,SEMI HUMID,4
110,39,25,22.60612115,75.13617229,SUGARCANE,WET,SEMI HUMID,5.5
131,38,19,23.86814008,90.4547185,SUGARCANE,WET,SEMI HUMID,5
108,38,24,23.41022496,78.82199603,SUGARCANE,WET,SEMI HUMID,0.2
122,40,17,24.96440768,80.03995829,SUGARCANE,WET,SEMI HUMID,5.06
111,50,15,25.16820129,84.62419032,SUGARCANE,WET,SEMI HUMID,6.56
140,40,17,22.72767171,77.55176318,SUGARCANE,WET,SEMI HUMID,6.06
100,40,20,22.45145981,86.84998693,SUGARCANE,WET,SEMI HUMID,0.3
123,50,16,23.04920461,70.65644296,SUGARCANE,WET,SEMI HUMID,6.04
107,36,21,25.29250148,62.64174227,SUGARCANE,WET,SEMI HUMID,7.56
118,50,19,22.95604064,66.48339303,SUGARCANE,WET,SEMI HUMID,7.06
103,51,20,22.80213132,91.6389565,SUGARCANE,WET,SEMI HUMID,0.5
133,57,19,23.54234715,84.12536744,SUGARCANE,WET,SEMI HUMID,7.05
129,47,20,24.41212325,98.60457373,SUGARCANE,WET,SEMI HUMID,8.56
116,52,19,22.94276687,67.08022574,SUGARCANE,WET,SEMI HUMID,8.05
114,40,23,25.53676123,95.4262599,SUGARCANE,WET,SEMI HUMID,0.8
131,60,17,25.32023717,83.46532547,SUGARCANE,WET,HUMID,2.48
107,43,18,22.426733,65.54475812,SUGARCANE,WET,HUMID,3.98
123,44,21,25.78544484,91.39578861,SUGARCANE,WET,HUMID,3.48
112,49,25,25.68959532,66.19426787,SUGARCANE,WET,HUMID,0.1
119,44,15,22.14593688,60.65381719,SUGARCANE,WET,HUMID,3.48
130,59,19,25.07278712,93.51042684,SUGARCANE,WET,HUMID,4.98
127,53,24,22.21506982,70.40557612,SUGARCANE,WET,HUMID,4.48
134,52,18,23.9643129,76.13090645,SUGARCANE,WET,HUMID,0.1
109,36,18,25.40059227,62.5138867,SUGARCANE,WET,HUMID,4.48
100,48,17,23.7805123,66.26555904,SUGARCANE,WET,HUMID,5.98
132,52,19,24.16402322,61.94626051,SUGARCANE,WET,HUMID,5.48
102,37,25,25.31468463,72.82902109,SUGARCANE,WET,HUMID,0.2
111,39,22,22.60361557,88.57395505,SUGARCANE,WET,HUMID,5.48
117,51,15,22.9535715,99.75336197,SUGARCANE,WET,HUMID,6.98
136,36,24,22.74446976,90.07326633,SUGARCANE,WET,HUMID,6.48
134,56,18,23.80834611,70.97358303,WHEAT,DRY,DESERT,10.54
112,54,15,25.46228792,76.88582484,WHEAT,DRY,DESERT,12
105,56,15,25.96779712,74.14169043,WHEAT,DRY,DESERT,11.54
140,45,15,25.5308271,99.39557151,WHEAT,DRY,DESERT,2.54
126,46,25,24.43847399,60.79645852,WHEAT,DRY,DESERT,11.5
106,49,24,23.03887865,90.64770699,WHEAT,DRY,DESERT,13
121,53,19,23.51308653,80.11272117,WHEAT,DRY,DESERT,12.5
108,60,17,22.75805656,97.76600619,WHEAT,DRY,DESERT,3.5
116,56,17,24.71252544,85.24963302,WHEAT,DRY,DESERT,12.4
100,52,19,23.45969093,93.50153555,WHEAT,DRY,DESERT,14
129,43,16,25.5503704,78.58488484,WHEAT,DRY,DESERT,13.4
118,44,23,22.08458267,67.06459777,WHEAT,DRY,DESERT,4.4
117,43,25,24.68854799,69.31153566,WHEAT,DRY,DESERT,13.6
126,37,21,25.84997269,77.03421249,WHEAT,DRY,DESERT,15
120,48,16,22.46054478,71.85436078,WHEAT,DRY,DESERT,14.6
102,45,16,23.65629976,74.8984994,WHEAT,DRY,DESERT,5.6
131,56,20,22.00817088,92.23645249,WHEAT,DRY,SEMI ARID,9.6
114,40,17,24.32630461,69.45072055,WHEAT,DRY,SEMI ARID,11
101,37,18,22.92360984,92.91915074,WHEAT,DRY,SEMI ARID,10.6
106,46,20,23.43821725,81.15072105,WHEAT,DRY,DESERT,1.6
113,38,20,22.10718988,74.94136567,WHEAT,DRY,DESERT,10.7
102,53,21,23.03814028,91.49697481,WHEAT,DRY,DESERT,12.2
110,39,18,24.54795322,63.88079866,WHEAT,DRY,DESERT,11.7
107,58,15,23.73868041,76.63669195,WHEAT,DRY,DESERT,2.7
